order_id,product_id
0041-0274-95,87866167
0041-0274-95,90932281
0041-0274-95,52845159
0041-0274-95,54367128
0041-0274-95,54742243
0041-0274-95,56495468
0041-0274-95,57532061
0041-0274-95,67274402
0041-0274-95,73954793
0041-0274-95,81910539
0041-0274-95,84828638
0041-0274-95,85983745
0041-0274-95,86754088
0041-0274-95,87177798
0041-0274-95,87869423
0041-0402-57,55036409
0041-0402-57,50427905
0041-0402-57,72082495
0041-0402-57,75791935
0041-0402-57,50237393
0041-0402-57,54267581
0041-0402-57,81794172
0041-0402-57,51204966
0831-0672-13,50327528
0831-0672-13,51453060
0831-0672-13,51516522
0831-0672-13,52965322
0831-0672-13,54926314
0831-0672-13,56286969
0831-0672-13,57022138
0831-0672-13,76741896
0831-0672-13,77453671
0831-0672-13,78923044
0831-0672-13,50236555
0831-0672-13,50577836
0831-0672-13,50707177
0831-0672-13,50713676
0831-0672-13,51000268
0831-0672-13,52584409
0831-0672-13,73667706
0831-0672-13,76595878
0831-0672-13,81158750
0831-0672-13,81158940
0831-0672-13,87691966
0831-0672-13,50020453
0831-0672-13,66165631
0831-0672-13,73036739
0831-0672-13,77427870
0831-0672-13,51332969
0831-0672-13,51540607
0831-0672-13,52038888
0831-0672-13,89468825
1831-0561-31,55991320
1831-0561-31,62740187
1831-0561-31,66165631
1831-0561-31,72367199
1831-0561-31,80964298
1831-0561-31,83164508
1831-0561-31,83303587
1831-0561-31,85687572
1831-0561-31,85953735
1831-0561-31,87177798
1831-0561-31,87884237
1831-0561-31,90995067
1831-0561-31,50502436
1831-0561-31,50504780
1831-0561-31,51478140
1831-0561-31,54863543
1831-0561-31,71827803
1831-0561-31,73604004
1831-0561-31,82873828
1831-0561-31,85335534
1831-0561-31,87888832
1831-0561-31,90609532
1831-0561-31,50070122
1831-0561-31,50436687
1831-0561-31,50503297
1831-0561-31,50944068
1831-0561-31,57051748
1831-0561-31,57445331
1831-0561-31,58175124
1831-0561-31,62240583
1831-0561-31,63696243
1831-0561-31,70592948
1831-0561-31,75230229
1831-0561-31,76297275
1831-0561-31,81017589
1831-0561-31,84793228
1831-0561-31,85116805
1831-0561-31,86559901
1831-0561-31,87888953
1831-0561-31,89959878
1831-0561-31,52251648
1831-0561-31,54905230
1831-0561-31,55749015
1831-0561-31,60871144
1831-0561-31,63807252
1831-0561-31,74668272
1831-0561-31,77091234
1831-0561-31,85350924
1831-0561-31,85977079
1831-0561-31,86019118
1831-0561-31,86664966
1831-0561-31,87866265
3831-0320-51,50649153
3831-0320-51,51301511
3831-0320-51,54796357
3831-0320-51,54905230
3831-0320-51,74624934
3831-0320-51,82683402
3831-0320-51,83664441
3831-0320-51,84597334
3831-0320-51,85149668
3831-0320-51,86089380
3831-0320-51,86173504
3831-0320-51,88628229
3831-0320-51,50060756
3831-0320-51,50061542
3831-0320-51,50298803
3831-0320-51,50385078
3831-0320-51,51583337
3831-0320-51,53017885
3831-0320-51,54052754
3831-0320-51,58999595
3831-0320-51,62078619
3831-0320-51,79750402
3831-0320-51,81004558
3831-0320-51,86644184
3831-0320-51,87884237
3831-0320-51,89633100
3831-0320-51,50332406
3831-0320-51,50436687
3831-0320-51,50501604
3831-0320-51,51008369
3831-0320-51,52567868
3831-0320-51,58410837
3831-0320-51,61227856
3831-0320-51,77091188
3831-0320-51,78240011
3831-0320-51,84802225
3831-0320-51,85203869
3831-0320-51,85751611
3831-0320-51,87876092
3831-0320-51,50019277
3831-0320-51,50345316
3831-0320-51,50366280
3831-0320-51,50908008
3831-0320-51,50923329
3831-0320-51,56283538
3831-0320-51,71631723
3831-0320-51,72204295
3831-0320-51,76297275
3831-0320-51,77427870
3831-0320-51,77546204
3831-0320-51,81866107
3831-0320-51,82702479
3831-0320-51,84885575
3831-0320-51,85203800
3831-0320-51,85687572
3831-0320-51,85992066
3831-0320-51,87229006
3831-0320-51,87866167
3831-0320-51,87895322
3831-0320-51,87896914
3831-0320-51,88310599
3831-0320-51,89925953
3831-0320-51,90721594
3931-0141-79,50328660
3931-0141-79,50481822
3931-0141-79,50621865
3931-0141-79,51579153
3931-0141-79,51954901
3931-0141-79,56228930
3931-0141-79,57810642
3931-0141-79,58410837
3931-0141-79,58685004
3931-0141-79,59657440
3931-0141-79,60664044
3931-0141-79,63745192
3931-0141-79,67754366
3931-0141-79,71262883
3931-0141-79,73923634
3931-0141-79,76205921
3931-0141-79,77091314
3931-0141-79,81767196
3931-0141-79,82290170
3931-0141-79,83062174
3931-0141-79,85053003
3931-0141-79,85053176
3931-0141-79,85290764
3931-0141-79,86002178
3931-0141-79,86278277
3931-0141-79,86559901
3931-0141-79,87178440
3931-0141-79,87888164
3931-0141-79,87892826
3931-0141-79,89432960
3931-0141-79,50508770
3931-0141-79,51349322
3931-0141-79,51769631
3931-0141-79,52540911
3931-0141-79,53593253
3931-0141-79,57671840
3931-0141-79,61125216
3931-0141-79,75811487
3931-0141-79,75824074
3931-0141-79,77427870
3931-0141-79,79078484
3931-0141-79,80965280
3931-0141-79,81004558
3931-0141-79,81004604
3931-0141-79,82383095
3931-0141-79,82892722
3931-0141-79,83549889
3931-0141-79,84620584
3931-0141-79,84792682
3931-0141-79,84884576
3931-0141-79,85088912
3931-0141-79,85116385
3931-0141-79,85407369
3931-0141-79,85976846
3931-0141-79,85987891
3931-0141-79,87179721
3931-0141-79,89961425
3931-0141-79,90777781
3931-0141-79,50475761
3931-0141-79,50649308
3931-0141-79,50652534
3931-0141-79,53042514
3931-0141-79,58430940
3931-0141-79,60911017
3931-0141-79,61547016
3931-0141-79,63721329
3931-0141-79,71204861
3931-0141-79,75020622
3931-0141-79,78188770
3931-0141-79,83602469
3931-0141-79,84524560
3931-0141-79,85136522
3931-0141-79,87691776
3931-0141-79,87693434
3931-0141-79,87693532
3931-0141-79,87864428
3931-0141-79,87894571
3931-0141-79,88896170
3931-0141-79,89241990
3931-0141-79,89606127
3931-0141-79,89932610
3931-0141-79,90729539
3931-0141-79,50060756
3931-0141-79,50530385
3931-0141-79,50617715
3931-0141-79,51308613
3931-0141-79,54962414
3931-0141-79,54969257
3931-0141-79,56741258
3931-0141-79,58504652
3931-0141-79,60266089
3931-0141-79,60663356
3931-0141-79,62505392
3931-0141-79,63075536
3931-0141-79,70440288
3931-0141-79,71303588
3931-0141-79,77773712
3931-0141-79,81685782
3931-0141-79,85898541
3931-0141-79,86764744
3931-0141-79,87896914
3931-0141-79,88721717
3931-0141-79,88891388
3931-0141-79,89949882
3931-0141-79,89981378
8731-0279-74,53676386
8731-0279-74,55777217
8731-0279-74,62617566
8731-0279-74,74668272
8731-0279-74,78922224
8731-0279-74,84730839
8731-0279-74,85510845
8731-0279-74,54171858
8731-0279-74,60642404
8731-0279-74,71644685
8731-0279-74,50962501
8731-0279-74,53557464
8731-0279-74,62891203
8731-0279-74,81004604
8731-0279-74,84597403
8731-0279-74,89449923
8731-0279-74,89595864
8731-0279-74,90928684
8731-0279-74,50550228
8731-0279-74,51666188
8731-0279-74,56508708
8731-0279-74,79839448
9831-0515-701,57810642
9831-0515-701,58175124
9831-0515-701,59260275
9831-0515-701,77091314
9831-0515-701,80965648
9831-0515-701,87739508
9831-0515-701,51332969
9831-0515-701,65218888
9831-0515-701,81004558
9831-0515-701,86775489
9831-0515-701,52474914
9831-0515-701,77427870
9831-0515-701,81017140
9831-0515-701,81017192
9831-0515-701,84643597
9931-0337-33,52527277
9931-0337-33,80778616
9931-0337-33,86729580
9931-0337-33,87234253
9931-0337-33,87881281
9931-0337-33,89973682
9931-0337-33,89993813
9931-0337-33,52283253
9931-0337-33,54169599
9931-0337-33,56228930
9931-0337-33,60305418
9931-0337-33,77279537
9931-0337-33,79380799
9931-0337-33,84797302
9931-0337-33,87860029
9931-0337-33,50750873
9931-0337-33,53042514
9931-0337-33,53061382
9931-0337-33,53244304
9931-0337-33,84643643
9931-0337-33,84885039
9931-0337-33,87894571
9931-0337-33,88630992
9931-0337-33,89994150
9931-0337-33,50174648
9931-0337-33,50550228
9931-0337-33,50596934
9931-0337-33,50769961
9931-0337-33,50991593
9931-0337-33,54550971
9931-0337-33,55204793
9931-0337-33,84896314
9931-0337-33,85973475
9931-0337-33,85980103
9931-0337-33,86559890
9931-0337-33,89601294
9931-0337-33,89956213
9931-0337-33,89965012
9931-0337-33,89969388
9931-0748-041,50461944
9931-0748-041,50652534
9931-0748-041,50750913
9931-0748-041,50769961
9931-0748-041,51658215
9931-0748-041,54478550
9931-0748-041,59361991
9931-0748-041,62462867
9931-0748-041,78472364
9931-0748-041,80713999
9931-0748-041,81017589
9931-0748-041,85978130
9931-0748-041,86560616
9931-0748-041,87176102
9931-0748-041,87446820
9931-0748-041,88498088
9931-0748-041,89929943
9931-0748-041,90010082
9931-0748-041,50502436
9931-0748-041,50552232
9931-0748-041,52260983
9931-0748-041,53475261
9931-0748-041,54795174
9931-0748-041,57240688
9931-0748-041,62617566
9931-0748-041,74848612
9931-0748-041,79648357
9931-0748-041,81344777
9931-0748-041,84885575
9931-0748-041,50020453
9931-0748-041,51285264
9931-0748-041,57446572
9931-0748-041,57459332
9931-0748-041,57810642
9931-0748-041,75872310
9931-0748-041,81004783
9931-0748-041,84896337
9931-0748-041,85040675
9931-0748-041,87234253
9931-0748-041,90612406
9931-0748-041,50298803
9931-0748-041,51008369
9931-0748-041,51196346
9931-0748-041,51252015
9931-0748-041,51332969
9931-0748-041,51540607
9931-0748-041,52540911
9931-0748-041,53220350
9931-0748-041,54489393
9931-0748-041,54682889
9931-0748-041,54926314
9931-0748-041,55536457
9931-0748-041,70800560
9931-0748-041,74884960
9931-0748-041,81018179
9931-0748-041,82891553
9931-0748-041,88301322
9931-0748-041,88500864
9931-0760-09,50536010
9931-0760-09,54169392
9931-0760-09,55777183
9931-0760-09,76297275
9931-0760-09,85202968
9931-0760-09,88897134
9931-0760-09,50064124
9931-0760-09,50481822
9931-0760-09,51298335
9931-0760-09,51429994
9931-0760-09,53606447
9931-0760-09,63696243
9931-0760-09,63721329
9931-0760-09,67103393
9931-0760-09,71190103
9931-0760-09,83589651
9931-0760-09,86561523
9931-0760-09,89986718
9931-0760-09,90989639
9931-0760-09,50064130
9931-0760-09,77427870
9931-0760-09,82545123
9931-0760-09,53542320
9931-0760-09,53593253
9931-0760-09,54905541
9931-0760-09,78539234
9931-0760-09,82873828
0041-0411-87,50507984
0041-0411-87,76297275
0041-0411-87,84597173
0041-0411-87,50461944
0041-0411-87,55723702
0041-0411-87,57810642
0041-0411-87,74668272
0041-0411-87,74848612
0041-0411-87,78447320
0041-0411-87,82704696
0041-0411-87,84619609
0041-0411-87,85687572
0041-0411-87,86014688
0041-0411-87,87177798
0041-0411-87,87863769
0041-0411-87,87866167
0041-0411-87,89278946
0041-0411-87,50502436
0041-0411-87,71829162
0041-0411-87,72549042
0041-0411-87,83561793
0041-0411-87,85090396
0041-0411-87,85370802
0041-0411-87,88314520
0041-0411-87,89608678
0041-0411-87,50766780
0041-0411-87,63896686
0041-0411-87,73228150
0041-0411-87,73267978
0041-0411-87,83575765
0041-0411-87,83741822
0041-0411-87,84597403
0041-0411-87,85202110
0041-0411-87,85256414
0041-0411-87,85434463
0041-0411-87,89913685
2831-0193-57,88890821
2831-0193-57,88905414
2831-0193-57,50990542
2831-0193-57,55329392
2831-0193-57,61229196
2831-0193-57,84525708
2831-0193-57,88907202
2831-0193-57,54550913
2831-0193-57,84511391
4831-0702-12,50523457
4831-0702-12,52466204
4831-0702-12,90721939
4831-0702-12,54550913
4831-0702-12,87879394
4831-0702-12,52466170
4831-0702-12,58542807
4831-0702-12,50332406
4831-0702-12,55934026
4831-0702-12,70828314
4831-0702-12,87868188
4831-0702-12,88243200
4831-0702-12,91072328
7931-0417-55,50502799
7931-0417-55,50652534
7931-0417-55,51204966
7931-0417-55,51385249
7931-0417-55,51673012
7931-0417-55,63619215
7931-0417-55,78923044
7931-0417-55,80989096
7931-0417-55,81004691
7931-0417-55,84348002
7931-0417-55,84489900
7931-0417-55,84729442
7931-0417-55,86004412
7931-0417-55,86173487
7931-0417-55,88913099
7931-0417-55,50502436
7931-0417-55,50505491
7931-0417-55,50934973
7931-0417-55,54825036
7931-0417-55,55809383
7931-0417-55,57580849
7931-0417-55,64156737
7931-0417-55,64543665
7931-0417-55,75610016
7931-0417-55,84619644
7931-0417-55,84620215
7931-0417-55,84827904
7931-0417-55,86729597
7931-0417-55,87234253
7931-0417-55,88915990
7931-0417-55,50020453
7931-0417-55,50033639
7931-0417-55,50298803
7931-0417-55,51540688
7931-0417-55,51583337
7931-0417-55,52377799
7931-0417-55,52607839
7931-0417-55,70635876
7931-0417-55,76121271
7931-0417-55,77427870
7931-0417-55,81017192
7931-0417-55,84597403
7931-0417-55,84635662
7931-0417-55,85089577
7931-0417-55,85275408
7931-0417-55,87896914
7931-0417-55,81004558
7931-0417-55,81004604
7931-0417-55,84810486
7931-0417-55,86014688
7931-0417-55,87884237
9731-0556-87,50915691
9731-0556-87,52477462
9731-0556-87,55128497
9731-0556-87,64543665
9731-0556-87,80918360
9731-0556-87,85202882
9731-0556-87,86777412
9731-0556-87,87894571
9731-0556-87,87894790
9731-0556-87,88136022
9731-0556-87,88718843
9731-0556-87,89623291
9731-0556-87,51421294
9731-0556-87,54295754
9731-0556-87,54550994
9731-0556-87,55610375
9731-0556-87,62883167
9731-0556-87,63807252
9731-0556-87,81406699
9731-0556-87,84604713
9731-0556-87,84619483
9731-0556-87,86347144
9731-0556-87,86776563
9731-0556-87,87226234
9731-0556-87,87539238
9731-0556-87,87868188
9731-0556-87,89607950
9731-0556-87,50065843
9731-0556-87,50502269
9731-0556-87,54909583
9731-0556-87,55204793
9731-0556-87,56522472
9731-0556-87,57504037
9731-0556-87,59380758
9731-0556-87,78472525
9731-0556-87,83391348
9731-0556-87,83603376
9731-0556-87,85509632
9731-0556-87,86006738
9731-0556-87,86037010
9731-0556-87,86559901
9731-0556-87,87175299
9731-0556-87,87689993
9731-0556-87,87860029
9731-0556-87,88235417
9731-0556-87,88712757
9731-0556-87,88904277
9731-0556-87,88907202
9731-0556-87,50240987
9731-0556-87,50503464
9731-0556-87,51617725
9731-0556-87,56796636
9731-0556-87,83549906
9731-0556-87,84808490
9731-0556-87,84896280
9731-0556-87,85256535
9731-0556-87,88891699
9731-0556-87,89939142
9731-0556-87,90011334
9731-0556-87,90862616
9931-0057-311,52631176
9931-0057-311,60266089
9931-0057-311,67531296
9931-0057-311,80832368
9931-0057-311,81828770
9931-0057-311,84417595
9931-0057-311,84635662
9931-0057-311,85011589
9931-0057-311,85881249
9931-0057-311,87228353
9931-0057-311,90002247
9931-0057-311,50614488
9931-0057-311,58342710
9931-0057-311,60584432
9931-0057-311,61302374
9931-0057-311,74848612
9931-0057-311,83346910
9931-0057-311,84802104
9931-0057-311,85509972
9931-0057-311,85661470
9931-0057-311,50502436
9931-0057-311,50934754
9931-0057-311,51954901
9931-0057-311,67756627
9931-0057-311,75088864
9931-0057-311,77453861
9931-0057-311,80567584
9931-0057-311,80931395
9931-0057-311,85274876
9931-0057-311,87878458
9931-0057-311,88891238
9931-0057-311,89469127
9931-0057-311,89973964
9931-0057-311,52049451
9931-0057-311,56774766
9931-0057-311,58974083
9931-0057-311,59541801
9931-0057-311,73417427
9931-0057-311,74884960
9931-0057-311,83679942
9931-0057-311,85718750
9931-0057-311,86754382
9931-0057-311,88897134
9931-0057-311,89602984
9931-0077-57,50296984
9931-0077-57,51790748
9931-0077-57,59235980
9931-0077-57,59717068
9931-0077-57,62505392
9931-0077-57,66784176
9931-0077-57,67381724
9931-0077-57,81035302
9931-0077-57,83128777
9931-0077-57,84597904
9931-0077-57,84722141
9931-0077-57,85370825
9931-0077-57,87180799
9931-0077-57,87884237
9931-0077-57,89631586
9931-0077-57,91174939
9931-0077-57,52527202
9931-0077-57,57810642
9931-0077-57,67333391
9931-0077-57,68071491
9931-0077-57,71926334
9931-0077-57,72082495
9931-0077-57,76297275
9931-0077-57,77454543
9931-0077-57,82873120
9931-0077-57,84619863
9931-0077-57,84635662
9931-0077-57,84792696
9931-0077-57,85687572
9931-0077-57,86383662
9931-0077-57,86475602
9931-0077-57,87177798
9931-0077-57,87225137
9931-0077-57,89601455
9931-0077-57,89920993
9931-0077-57,89983094
9931-0077-57,50101444
9931-0077-57,50360931
9931-0077-57,50529324
9931-0077-57,50577836
9931-0077-57,50750873
9931-0077-57,51000268
9931-0077-57,51543627
9931-0077-57,51580415
9931-0077-57,54888393
9931-0077-57,67447187
9931-0077-57,72945212
9931-0077-57,73398517
9931-0077-57,75020622
9931-0077-57,77427870
9931-0077-57,77915574
9931-0077-57,80965648
9931-0077-57,81004086
9931-0077-57,84793122
9931-0077-57,85290741
9931-0077-57,90985079
9931-0077-57,90988583
9931-0077-57,50262454
9931-0077-57,51926048
9931-0077-57,52871847
9931-0077-57,53593253
9931-0077-57,55747841
9931-0077-57,62174275
9931-0077-57,67191540
9931-0077-57,74848612
9931-0077-57,80989096
9931-0077-57,81017566
9931-0077-57,81672267
9931-0077-57,82415479
9931-0077-57,84801606
9931-0077-57,85453250
9931-0077-57,85761599
9931-0077-57,86019429
9931-0077-57,86488881
9931-0077-57,86797123
9931-0077-57,87795694
9931-0077-57,88295679
9931-0077-57,88314733
9931-0077-57,89838394
9931-0077-57,89920092
9931-0077-57,90615547
9931-0077-57,90723534
9931-0457-09,50066456
9931-0457-09,51169241
9931-0457-09,51308613
9931-0457-09,51850868
9931-0457-09,54122499
9931-0457-09,71536076
9931-0457-09,84792682
9931-0457-09,86278277
9931-0457-09,86347363
9931-0457-09,88894978
9931-0457-09,91067237
9931-0457-09,50639476
9931-0457-09,50647748
9931-0457-09,51642280
9931-0457-09,51930906
9931-0457-09,53441347
9931-0457-09,54640980
9931-0457-09,58183650
9931-0457-09,63761978
9931-0457-09,63896686
9931-0457-09,84604713
9931-0457-09,84792667
9931-0457-09,85987891
9931-0457-09,86064150
9931-0457-09,86696369
9931-0457-09,87894790
9931-0457-09,88250583
9931-0457-09,89476395
9931-0457-09,50062184
9931-0457-09,50310939
9931-0457-09,51159472
9931-0457-09,52316901
9931-0457-09,54169392
9931-0457-09,54169403
9931-0457-09,54672193
9931-0457-09,57431537
9931-0457-09,64951280
9931-0457-09,71206864
9931-0457-09,79802371
9931-0457-09,83603353
9931-0457-09,84525680
9931-0457-09,86347138
9931-0457-09,89610110
9931-0457-09,90605801
9931-0457-09,91058070
9931-0457-09,50065843
9931-0457-09,50065889
9931-0457-09,58974083
9931-0457-09,59185122
9931-0457-09,77965664
9931-0457-09,83063887
9931-0457-09,88904726
9931-0457-09,89997924
9931-0499-54,50502269
9931-0499-54,50606884
9931-0499-54,50991593
9931-0499-54,52607839
9931-0499-54,53765027
9931-0499-54,54052754
9931-0499-54,54090691
9931-0499-54,59541801
9931-0499-54,60983789
9931-0499-54,67681041
9931-0499-54,75237504
9931-0499-54,76955545
9931-0499-54,77091689
9931-0499-54,83164514
9931-0499-54,50105837
9931-0499-54,50501610
9931-0499-54,52584415
9931-0499-54,52780724
9931-0499-54,55204706
9931-0499-54,57477500
9931-0499-54,57671903
9931-0499-54,61120180
9931-0499-54,77965664
9931-0499-54,78240011
9931-0499-54,81004086
9931-0499-54,86112877
9931-0499-54,87860029
9931-0499-54,88891584
9931-0499-54,89298672
9931-0499-54,50065808
9931-0499-54,50501604
9931-0499-54,50675363
9931-0499-54,52260948
9931-0499-54,54092239
9931-0499-54,78228954
9931-0499-54,86643369
9931-0499-54,89960518
9931-0499-54,90865050
9931-0499-54,50020793
9931-0499-54,50996455
9931-0499-54,51349322
9931-0499-54,52466204
9931-0499-54,53337955
9931-0499-54,56383802
9931-0499-54,57690448
9931-0499-54,73921901
9931-0499-54,79719809
9931-0499-54,86347674
9931-0499-54,89915850
9931-0697-211,50065843
9931-0697-211,51800312
9931-0697-211,52477462
9931-0697-211,68140070
9931-0697-211,52165883
9931-0697-211,53854452
9931-0697-211,54550994
9931-0697-211,56497201
9931-0697-211,50061029
9931-0697-211,50257017
9931-0697-211,71536076
9931-0697-211,85467366
9931-0697-211,89998923
9931-0704-39,50067386
9931-0704-39,50240987
9931-0704-39,50360136
9931-0704-39,50741763
9931-0704-39,51426444
9931-0704-39,60607401
9931-0704-39,66573361
9931-0704-39,73291355
9931-0704-39,73292947
9931-0704-39,77746854
9931-0704-39,82683402
9931-0704-39,84619863
9931-0704-39,85137452
9931-0704-39,88230181
9931-0704-39,88718843
9931-0704-39,89427431
9931-0704-39,89955145
9931-0704-39,89988912
9931-0704-39,90614715
9931-0704-39,90780321
9931-0704-39,91059535
9931-0704-39,50022261
9931-0704-39,53854383
9931-0704-39,54169392
9931-0704-39,65619650
9931-0704-39,70678715
9931-0704-39,73228121
9931-0704-39,74101880
9931-0704-39,77454543
9931-0704-39,83288114
9931-0704-39,84525259
9931-0704-39,84828638
9931-0704-39,84896280
9931-0704-39,85995564
9931-0704-39,87693532
9931-0704-39,87799494
9931-0704-39,88245077
9931-0704-39,88892410
9931-0704-39,89838388
9931-0704-39,90614404
9931-0704-39,90729539
9931-0704-39,50257017
9931-0704-39,50502269
9931-0704-39,51872168
9931-0704-39,52491058
9931-0704-39,54550994
9931-0704-39,57810642
9931-0704-39,67567920
9931-0704-39,68085722
9931-0704-39,75531109
9931-0704-39,83164508
9931-0704-39,84604713
9931-0704-39,84619872
9931-0704-39,84620578
9931-0704-39,84884576
9931-0704-39,86019389
9931-0704-39,86559901
9931-0704-39,88231888
9931-0704-39,88246410
9931-0704-39,88501108
9931-0704-39,88706682
9931-0704-39,89250512
9931-0704-39,89949882
9931-0704-39,89995961
9931-0704-39,91267951
9931-0704-39,50502436
9931-0704-39,50867666
9931-0704-39,51338329
9931-0704-39,63696243
9931-0704-39,63761978
9931-0704-39,64273876
9931-0704-39,73503377
9931-0704-39,75531167
9931-0704-39,81220987
9931-0704-39,82290164
9931-0704-39,89277999
9931-0704-39,89469712
9931-0704-39,89922795
9931-0704-39,90788969
9931-0890-88,50082661
9931-0890-88,56283538
9931-0890-88,57047203
9931-0890-88,57883451
9931-0890-88,64680784
9931-0890-88,86004631
9931-0890-88,89926186
9931-0890-88,90003799
9931-0890-88,90786424
9931-0890-88,66445876
9931-0890-88,67373705
9931-0890-88,78539177
9931-0890-88,83679942
9931-0890-88,90986003
9931-0890-88,51577823
9931-0890-88,53337955
9931-0890-88,54550971
9931-0890-88,57546701
9931-0890-88,68048796
9931-0890-88,70540394
9931-0890-88,74775317
9931-0890-88,79552717
9931-0890-88,87864843
9931-0890-88,89973590
9931-0890-88,50921556
9931-0890-88,77302666
9931-0890-88,82873788
9931-0890-88,88245077
9931-0890-88,88898450
9931-0890-88,89435559
9931-0890-88,89931248
0041-0035-571,50582870
0041-0035-571,51252015
0041-0035-571,54909583
0041-0035-571,81828770
0041-0035-571,84525259
0041-0035-571,88504088
0041-0035-571,65651005
0041-0035-571,85256691
0041-0035-571,88915402
0041-0035-571,89267815
0041-0035-571,50502269
0041-0035-571,59762770
0041-0035-571,78227477
0041-0035-571,84525680
0041-0035-571,84729442
0041-0035-571,89872749
0041-0035-571,90786787
0041-0035-571,76297275
0041-0035-571,77091689
0041-0035-571,88713382
0041-0047-97,50994601
0041-0047-97,54090691
0041-0047-97,54169392
0041-0047-97,54550994
0041-0047-97,56176437
0041-0047-97,60466970
0041-0047-97,61780307
0041-0047-97,83741845
0041-0047-97,85687572
0041-0047-97,50067386
0041-0047-97,50082661
0041-0047-97,50342538
0041-0047-97,50679249
0041-0047-97,51800329
0041-0047-97,54860477
0041-0047-97,62111500
0041-0047-97,80620141
0041-0047-97,87740886
0041-0047-97,87894571
0041-0047-97,51807063
0041-0047-97,61025235
0041-0047-97,82290170
0041-0047-97,51666188
0041-0047-97,84796916
0041-0047-97,86004412
0041-0047-97,89926278
0041-0053-92,50328660
0041-0053-92,50686989
0041-0053-92,50735886
0041-0053-92,50750913
0041-0053-92,53042514
0041-0053-92,60664044
0041-0053-92,63888346
0041-0053-92,76205921
0041-0053-92,84525680
0041-0053-92,87688942
0041-0053-92,88301086
0041-0053-92,89980460
0041-0053-92,50867666
0041-0053-92,52466256
0041-0053-92,54921360
0041-0053-92,55204793
0041-0053-92,63745192
0041-0053-92,67607586
0041-0053-92,74022760
0041-0053-92,76728550
0041-0053-92,78188770
0041-0053-92,80534442
0041-0053-92,85762483
0041-0053-92,85833532
0041-0053-92,87224372
0041-0053-92,87864428
0041-0053-92,87896914
0041-0053-92,88307293
0041-0053-92,88310599
0041-0053-92,88891388
0041-0053-92,90505021
0041-0053-92,90612723
0041-0053-92,50101444
0041-0053-92,50530385
0041-0053-92,52990337
0041-0053-92,54721487
0041-0053-92,60970856
0041-0053-92,74179401
0041-0053-92,78428084
0041-0053-92,78621690
0041-0053-92,84278476
0041-0053-92,85662549
0041-0053-92,87877776
0041-0053-92,87879394
0041-0053-92,89275811
0041-0053-92,89278946
0041-0053-92,89619285
0041-0053-92,90928908
0041-0053-92,50069833
0041-0053-92,51148744
0041-0053-92,54969257
0041-0053-92,57445331
0041-0053-92,65769546
0041-0053-92,67655430
0041-0053-92,82475758
0041-0053-92,84898442
0041-0053-92,85245312
0041-0053-92,85487555
0041-0053-92,85987891
0041-0053-92,85989733
0041-0053-92,87693532
0041-0053-92,88706834
0041-0053-92,89253601
0041-0135-291,50502436
0041-0135-291,50507120
0041-0135-291,57431537
0041-0135-291,64639489
0041-0135-291,75530122
0041-0135-291,75998478
0041-0135-291,77427870
0041-0135-291,81202698
0041-0135-291,84567111
0041-0135-291,88908394
0041-0135-291,91066394
0041-0135-291,50060756
0041-0135-291,50507984
0041-0135-291,50869952
0041-0135-291,50962213
0041-0135-291,51658215
0041-0135-291,60504459
0041-0135-291,71292138
0041-0135-291,87742242
0041-0135-291,88716753
0041-0135-291,50503297
0041-0135-291,50683704
0041-0135-291,51588476
0041-0135-291,52251648
0041-0135-291,53393449
0041-0135-291,63721329
0041-0135-291,85990949
0041-0135-291,88630992
0041-0135-291,50501472
0041-0135-291,50502269
0041-0135-291,51853963
0041-0135-291,53770084
0041-0135-291,58999606
0041-0135-291,62111500
0041-0135-291,75341714
0041-0135-291,75549763
0041-0135-291,77453671
0041-0135-291,81866107
0041-0135-291,85434486
0041-0135-291,86477030
0041-0135-291,88710264
0041-0135-291,89452279
0041-0151-211,77577196
0041-0151-211,84896308
0041-0151-211,88246410
0041-0151-211,88303677
0041-0151-211,88498088
0041-0151-211,89434186
0041-0151-211,89945402
0041-0151-211,50236912
0041-0151-211,50471615
0041-0151-211,54337888
0041-0151-211,68048796
0041-0151-211,59346140
0041-0151-211,66555855
0041-0151-211,89941000
0041-0151-211,90855078
0041-0151-211,50868233
0041-0151-211,53676386
0041-0151-211,57694248
0041-0151-211,82909984
0041-0151-211,88901842
0041-0151-211,89558903
0041-0151-211,89558932
0041-0157-05,61228669
0041-0157-05,71375904
0041-0157-05,72500589
0041-0157-05,77427870
0041-0157-05,51666240
0041-0157-05,54550913
0041-0157-05,70668284
0041-0157-05,78640246
0041-0157-05,87182463
0041-0157-05,89983094
0041-0157-05,50992131
0041-0157-05,58999606
0041-0157-05,88912077
0041-0157-05,50621865
0041-0157-05,65162031
0041-0157-05,76297275
0041-0157-05,87896914
0041-0182-08,50962501
0041-0182-08,51588476
0041-0182-08,54850420
0041-0182-08,57810642
0041-0182-08,57821335
0041-0182-08,59384416
0041-0182-08,60487553
0041-0182-08,62174367
0041-0182-08,65162031
0041-0182-08,75341714
0041-0182-08,80384206
0041-0182-08,81172899
0041-0182-08,81865926
0041-0182-08,82543407
0041-0182-08,85011595
0041-0182-08,88910042
0041-0182-08,50502436
0041-0182-08,51579153
0041-0182-08,54550994
0041-0182-08,55204706
0041-0182-08,55204793
0041-0182-08,74567783
0041-0182-08,77453757
